data,subject,clip,label,onset_frame,corresponding_frame,offset_frame,onset_frame_path,corresponding_frame_path,offset_frame_path,data_sub,domain_label
CK+,S138,004,7,00000001,00000005,00000013,CK+/S138/004/S138_004_00000001.png,CK+/S138/004/S138_004_00000005.png,CK+/S138/004/S138_004_00000013.png,CK+_S138,0
CK+,S138,004,7,00000001,00000006,00000013,CK+/S138/004/S138_004_00000001.png,CK+/S138/004/S138_004_00000006.png,CK+/S138/004/S138_004_00000013.png,CK+_S138,0
CK+,S138,004,7,00000001,00000007,00000013,CK+/S138/004/S138_004_00000001.png,CK+/S138/004/S138_004_00000007.png,CK+/S138/004/S138_004_00000013.png,CK+_S138,0
CK+,S138,007,6,00000001,00000004,00000011,CK+/S138/007/S138_007_00000001.png,CK+/S138/007/S138_007_00000004.png,CK+/S138/007/S138_007_00000011.png,CK+_S138,0
CK+,S138,007,6,00000001,00000005,00000011,CK+/S138/007/S138_007_00000001.png,CK+/S138/007/S138_007_00000005.png,CK+/S138/007/S138_007_00000011.png,CK+_S138,0
CK+,S138,007,6,00000001,00000006,00000011,CK+/S138/007/S138_007_00000001.png,CK+/S138/007/S138_007_00000006.png,CK+/S138/007/S138_007_00000011.png,CK+_S138,0
CK+,S032,006,5,00000001,00000006,00000016,CK+/S032/006/S032_006_00000001.png,CK+/S032/006/S032_006_00000006.png,CK+/S032/006/S032_006_00000016.png,CK+_S032,0
CK+,S032,006,5,00000001,00000007,00000016,CK+/S032/006/S032_006_00000001.png,CK+/S032/006/S032_006_00000007.png,CK+/S032/006/S032_006_00000016.png,CK+_S032,0
CK+,S032,006,5,00000001,00000008,00000016,CK+/S032/006/S032_006_00000001.png,CK+/S032/006/S032_006_00000008.png,CK+/S032/006/S032_006_00000016.png,CK+_S032,0
CK+,S032,001,7,00000001,00000008,00000022,CK+/S032/001/S032_001_00000001.png,CK+/S032/001/S032_001_00000008.png,CK+/S032/001/S032_001_00000022.png,CK+_S032,0
CK+,S032,001,7,00000001,00000009,00000022,CK+/S032/001/S032_001_00000001.png,CK+/S032/001/S032_001_00000009.png,CK+/S032/001/S032_001_00000022.png,CK+_S032,0
CK+,S032,001,7,00000001,00000010,00000022,CK+/S032/001/S032_001_00000001.png,CK+/S032/001/S032_001_00000010.png,CK+/S032/001/S032_001_00000022.png,CK+_S032,0
CK+,S032,003,1,00000001,00000006,00000017,CK+/S032/003/S032_003_00000001.png,CK+/S032/003/S032_003_00000006.png,CK+/S032/003/S032_003_00000017.png,CK+_S032,0
CK+,S032,003,1,00000001,00000007,00000017,CK+/S032/003/S032_003_00000001.png,CK+/S032/003/S032_003_00000007.png,CK+/S032/003/S032_003_00000017.png,CK+_S032,0
CK+,S032,003,1,00000001,00000008,00000017,CK+/S032/003/S032_003_00000001.png,CK+/S032/003/S032_003_00000008.png,CK+/S032/003/S032_003_00000017.png,CK+_S032,0
CK+,S032,005,3,00000001,00000006,00000016,CK+/S032/005/S032_005_00000001.png,CK+/S032/005/S032_005_00000006.png,CK+/S032/005/S032_005_00000016.png,CK+_S032,0
CK+,S032,005,3,00000001,00000007,00000016,CK+/S032/005/S032_005_00000001.png,CK+/S032/005/S032_005_00000007.png,CK+/S032/005/S032_005_00000016.png,CK+_S032,0
CK+,S032,005,3,00000001,00000008,00000016,CK+/S032/005/S032_005_00000001.png,CK+/S032/005/S032_005_00000008.png,CK+/S032/005/S032_005_00000016.png,CK+_S032,0
CK+,S032,004,4,00000001,00000005,00000014,CK+/S032/004/S032_004_00000001.png,CK+/S032/004/S032_004_00000005.png,CK+/S032/004/S032_004_00000014.png,CK+_S032,0
CK+,S032,004,4,00000001,00000006,00000014,CK+/S032/004/S032_004_00000001.png,CK+/S032/004/S032_004_00000006.png,CK+/S032/004/S032_004_00000014.png,CK+_S032,0
CK+,S032,004,4,00000001,00000007,00000014,CK+/S032/004/S032_004_00000001.png,CK+/S032/004/S032_004_00000007.png,CK+/S032/004/S032_004_00000014.png,CK+_S032,0
CK+,S063,001,7,00000001,00000005,00000013,CK+/S063/001/S063_001_00000001.png,CK+/S063/001/S063_001_00000005.png,CK+/S063/001/S063_001_00000013.png,CK+_S063,0
CK+,S063,001,7,00000001,00000006,00000013,CK+/S063/001/S063_001_00000001.png,CK+/S063/001/S063_001_00000006.png,CK+/S063/001/S063_001_00000013.png,CK+_S063,0
CK+,S063,001,7,00000001,00000007,00000013,CK+/S063/001/S063_001_00000001.png,CK+/S063/001/S063_001_00000007.png,CK+/S063/001/S063_001_00000013.png,CK+_S063,0
CK+,S063,002,5,00000001,00000009,00000023,CK+/S063/002/S063_002_00000001.png,CK+/S063/002/S063_002_00000009.png,CK+/S063/002/S063_002_00000023.png,CK+_S063,0
CK+,S063,002,5,00000001,00000010,00000023,CK+/S063/002/S063_002_00000001.png,CK+/S063/002/S063_002_00000010.png,CK+/S063/002/S063_002_00000023.png,CK+_S063,0
CK+,S063,002,5,00000001,00000011,00000023,CK+/S063/002/S063_002_00000001.png,CK+/S063/002/S063_002_00000011.png,CK+/S063/002/S063_002_00000023.png,CK+_S063,0
CK+,S056,003,7,00000001,00000004,00000010,CK+/S056/003/S056_003_00000001.png,CK+/S056/003/S056_003_00000004.png,CK+/S056/003/S056_003_00000010.png,CK+_S056,0
CK+,S056,003,7,00000001,00000005,00000010,CK+/S056/003/S056_003_00000001.png,CK+/S056/003/S056_003_00000005.png,CK+/S056/003/S056_003_00000010.png,CK+_S056,0
CK+,S056,003,7,00000001,00000006,00000010,CK+/S056/003/S056_003_00000001.png,CK+/S056/003/S056_003_00000006.png,CK+/S056/003/S056_003_00000010.png,CK+_S056,0
CK+,S056,002,3,00000001,00000004,00000010,CK+/S056/002/S056_002_00000001.png,CK+/S056/002/S056_002_00000004.png,CK+/S056/002/S056_002_00000010.png,CK+_S056,0
CK+,S056,002,3,00000001,00000005,00000010,CK+/S056/002/S056_002_00000001.png,CK+/S056/002/S056_002_00000005.png,CK+/S056/002/S056_002_00000010.png,CK+_S056,0
CK+,S056,002,3,00000001,00000006,00000010,CK+/S056/002/S056_002_00000001.png,CK+/S056/002/S056_002_00000006.png,CK+/S056/002/S056_002_00000010.png,CK+_S056,0
CK+,S056,004,5,00000001,00000008,00000020,CK+/S056/004/S056_004_00000001.png,CK+/S056/004/S056_004_00000008.png,CK+/S056/004/S056_004_00000020.png,CK+_S056,0
CK+,S056,004,5,00000001,00000009,00000020,CK+/S056/004/S056_004_00000001.png,CK+/S056/004/S056_004_00000009.png,CK+/S056/004/S056_004_00000020.png,CK+_S056,0
CK+,S056,004,5,00000001,00000010,00000020,CK+/S056/004/S056_004_00000001.png,CK+/S056/004/S056_004_00000010.png,CK+/S056/004/S056_004_00000020.png,CK+_S056,0
CK+,S105,008,3,00000001,00000004,00000010,CK+/S105/008/S105_008_00000001.png,CK+/S105/008/S105_008_00000004.png,CK+/S105/008/S105_008_00000010.png,CK+_S105,0
CK+,S105,008,3,00000001,00000005,00000010,CK+/S105/008/S105_008_00000001.png,CK+/S105/008/S105_008_00000005.png,CK+/S105/008/S105_008_00000010.png,CK+_S105,0
CK+,S105,008,3,00000001,00000006,00000010,CK+/S105/008/S105_008_00000001.png,CK+/S105/008/S105_008_00000006.png,CK+/S105/008/S105_008_00000010.png,CK+_S105,0
CK+,S022,006,3,00000001,00000006,00000017,CK+/S022/006/S022_006_00000001.png,CK+/S022/006/S022_006_00000006.png,CK+/S022/006/S022_006_00000017.png,CK+_S022,0
CK+,S022,006,3,00000001,00000007,00000017,CK+/S022/006/S022_006_00000001.png,CK+/S022/006/S022_006_00000007.png,CK+/S022/006/S022_006_00000017.png,CK+_S022,0
CK+,S022,006,3,00000001,00000008,00000017,CK+/S022/006/S022_006_00000001.png,CK+/S022/006/S022_006_00000008.png,CK+/S022/006/S022_006_00000017.png,CK+_S022,0
CK+,S022,001,7,00000001,00000012,00000030,CK+/S022/001/S022_001_00000001.png,CK+/S022/001/S022_001_00000012.png,CK+/S022/001/S022_001_00000030.png,CK+_S022,0
CK+,S022,001,7,00000001,00000013,00000030,CK+/S022/001/S022_001_00000001.png,CK+/S022/001/S022_001_00000013.png,CK+/S022/001/S022_001_00000030.png,CK+_S022,0
CK+,S022,001,7,00000001,00000014,00000030,CK+/S022/001/S022_001_00000001.png,CK+/S022/001/S022_001_00000014.png,CK+/S022/001/S022_001_00000030.png,CK+_S022,0
CK+,S022,005,1,00000001,00000012,00000032,CK+/S022/005/S022_005_00000001.png,CK+/S022/005/S022_005_00000012.png,CK+/S022/005/S022_005_00000032.png,CK+_S022,0
CK+,S022,005,1,00000001,00000013,00000032,CK+/S022/005/S022_005_00000001.png,CK+/S022/005/S022_005_00000013.png,CK+/S022/005/S022_005_00000032.png,CK+_S022,0
CK+,S022,005,1,00000001,00000014,00000032,CK+/S022/005/S022_005_00000001.png,CK+/S022/005/S022_005_00000014.png,CK+/S022/005/S022_005_00000032.png,CK+_S022,0
CK+,S044,006,3,00000001,00000007,00000019,CK+/S044/006/S044_006_00000001.png,CK+/S044/006/S044_006_00000007.png,CK+/S044/006/S044_006_00000019.png,CK+_S044,0
CK+,S044,006,3,00000001,00000008,00000019,CK+/S044/006/S044_006_00000001.png,CK+/S044/006/S044_006_00000008.png,CK+/S044/006/S044_006_00000019.png,CK+_S044,0
CK+,S044,006,3,00000001,00000009,00000019,CK+/S044/006/S044_006_00000001.png,CK+/S044/006/S044_006_00000009.png,CK+/S044/006/S044_006_00000019.png,CK+_S044,0
CK+,S044,001,7,00000001,00000009,00000024,CK+/S044/001/S044_001_00000001.png,CK+/S044/001/S044_001_00000009.png,CK+/S044/001/S044_001_00000024.png,CK+_S044,0
CK+,S044,001,7,00000001,00000010,00000024,CK+/S044/001/S044_001_00000001.png,CK+/S044/001/S044_001_00000010.png,CK+/S044/001/S044_001_00000024.png,CK+_S044,0
CK+,S044,001,7,00000001,00000011,00000024,CK+/S044/001/S044_001_00000001.png,CK+/S044/001/S044_001_00000011.png,CK+/S044/001/S044_001_00000024.png,CK+_S044,0
CK+,S044,003,5,00000001,00000005,00000014,CK+/S044/003/S044_003_00000001.png,CK+/S044/003/S044_003_00000005.png,CK+/S044/003/S044_003_00000014.png,CK+_S044,0
CK+,S044,003,5,00000001,00000006,00000014,CK+/S044/003/S044_003_00000001.png,CK+/S044/003/S044_003_00000006.png,CK+/S044/003/S044_003_00000014.png,CK+_S044,0
CK+,S044,003,5,00000001,00000007,00000014,CK+/S044/003/S044_003_00000001.png,CK+/S044/003/S044_003_00000007.png,CK+/S044/003/S044_003_00000014.png,CK+_S044,0
CK+,S067,006,3,00000001,00000004,00000011,CK+/S067/006/S067_006_00000001.png,CK+/S067/006/S067_006_00000004.png,CK+/S067/006/S067_006_00000011.png,CK+_S067,0
CK+,S067,006,3,00000001,00000005,00000011,CK+/S067/006/S067_006_00000001.png,CK+/S067/006/S067_006_00000005.png,CK+/S067/006/S067_006_00000011.png,CK+_S067,0
CK+,S067,006,3,00000001,00000006,00000011,CK+/S067/006/S067_006_00000001.png,CK+/S067/006/S067_006_00000006.png,CK+/S067/006/S067_006_00000011.png,CK+_S067,0
CK+,S067,005,5,00000001,00000008,00000022,CK+/S067/005/S067_005_00000001.png,CK+/S067/005/S067_005_00000008.png,CK+/S067/005/S067_005_00000022.png,CK+_S067,0
CK+,S067,005,5,00000001,00000009,00000022,CK+/S067/005/S067_005_00000001.png,CK+/S067/005/S067_005_00000009.png,CK+/S067/005/S067_005_00000022.png,CK+_S067,0
CK+,S067,005,5,00000001,00000010,00000022,CK+/S067/005/S067_005_00000001.png,CK+/S067/005/S067_005_00000010.png,CK+/S067/005/S067_005_00000022.png,CK+_S067,0
CK+,S067,002,7,00000001,00000005,00000014,CK+/S067/002/S067_002_00000001.png,CK+/S067/002/S067_002_00000005.png,CK+/S067/002/S067_002_00000014.png,CK+_S067,0
CK+,S067,002,7,00000001,00000006,00000014,CK+/S067/002/S067_002_00000001.png,CK+/S067/002/S067_002_00000006.png,CK+/S067/002/S067_002_00000014.png,CK+_S067,0
CK+,S067,002,7,00000001,00000007,00000014,CK+/S067/002/S067_002_00000001.png,CK+/S067/002/S067_002_00000007.png,CK+/S067/002/S067_002_00000014.png,CK+_S067,0
CK+,S067,004,1,00000001,00000009,00000023,CK+/S067/004/S067_004_00000001.png,CK+/S067/004/S067_004_00000009.png,CK+/S067/004/S067_004_00000023.png,CK+_S067,0
CK+,S067,004,1,00000001,00000010,00000023,CK+/S067/004/S067_004_00000001.png,CK+/S067/004/S067_004_00000010.png,CK+/S067/004/S067_004_00000023.png,CK+_S067,0
CK+,S067,004,1,00000001,00000011,00000023,CK+/S067/004/S067_004_00000001.png,CK+/S067/004/S067_004_00000011.png,CK+/S067/004/S067_004_00000023.png,CK+_S067,0
CK+,S108,006,3,00000001,00000008,00000020,CK+/S108/006/S108_006_00000001.png,CK+/S108/006/S108_006_00000008.png,CK+/S108/006/S108_006_00000020.png,CK+_S108,0
CK+,S108,006,3,00000001,00000009,00000020,CK+/S108/006/S108_006_00000001.png,CK+/S108/006/S108_006_00000009.png,CK+/S108/006/S108_006_00000020.png,CK+_S108,0
CK+,S108,006,3,00000001,00000010,00000020,CK+/S108/006/S108_006_00000001.png,CK+/S108/006/S108_006_00000010.png,CK+/S108/006/S108_006_00000020.png,CK+_S108,0
CK+,S108,005,6,00000001,00000008,00000022,CK+/S108/005/S108_005_00000001.png,CK+/S108/005/S108_005_00000008.png,CK+/S108/005/S108_005_00000022.png,CK+_S108,0
CK+,S108,005,6,00000001,00000009,00000022,CK+/S108/005/S108_005_00000001.png,CK+/S108/005/S108_005_00000009.png,CK+/S108/005/S108_005_00000022.png,CK+_S108,0
CK+,S108,005,6,00000001,00000010,00000022,CK+/S108/005/S108_005_00000001.png,CK+/S108/005/S108_005_00000010.png,CK+/S108/005/S108_005_00000022.png,CK+_S108,0
CK+,S108,008,5,00000001,00000005,00000013,CK+/S108/008/S108_008_00000001.png,CK+/S108/008/S108_008_00000005.png,CK+/S108/008/S108_008_00000013.png,CK+_S108,0
CK+,S108,008,5,00000001,00000006,00000013,CK+/S108/008/S108_008_00000001.png,CK+/S108/008/S108_008_00000006.png,CK+/S108/008/S108_008_00000013.png,CK+_S108,0
CK+,S108,008,5,00000001,00000007,00000013,CK+/S108/008/S108_008_00000001.png,CK+/S108/008/S108_008_00000007.png,CK+/S108/008/S108_008_00000013.png,CK+_S108,0
CK+,S053,001,7,00000001,00000009,00000023,CK+/S053/001/S053_001_00000001.png,CK+/S053/001/S053_001_00000009.png,CK+/S053/001/S053_001_00000023.png,CK+_S053,0
CK+,S053,001,7,00000001,00000010,00000023,CK+/S053/001/S053_001_00000001.png,CK+/S053/001/S053_001_00000010.png,CK+/S053/001/S053_001_00000023.png,CK+_S053,0
CK+,S053,001,7,00000001,00000011,00000023,CK+/S053/001/S053_001_00000001.png,CK+/S053/001/S053_001_00000011.png,CK+/S053/001/S053_001_00000023.png,CK+_S053,0
CK+,S053,004,5,00000001,00000009,00000024,CK+/S053/004/S053_004_00000001.png,CK+/S053/004/S053_004_00000009.png,CK+/S053/004/S053_004_00000024.png,CK+_S053,0
CK+,S053,004,5,00000001,00000010,00000024,CK+/S053/004/S053_004_00000001.png,CK+/S053/004/S053_004_00000010.png,CK+/S053/004/S053_004_00000024.png,CK+_S053,0
CK+,S053,004,5,00000001,00000011,00000024,CK+/S053/004/S053_004_00000001.png,CK+/S053/004/S053_004_00000011.png,CK+/S053/004/S053_004_00000024.png,CK+_S053,0
CK+,S131,010,3,00000001,00000007,00000018,CK+/S131/010/S131_010_00000001.png,CK+/S131/010/S131_010_00000007.png,CK+/S131/010/S131_010_00000018.png,CK+_S131,0
CK+,S131,010,3,00000001,00000008,00000018,CK+/S131/010/S131_010_00000001.png,CK+/S131/010/S131_010_00000008.png,CK+/S131/010/S131_010_00000018.png,CK+_S131,0
CK+,S131,010,3,00000001,00000009,00000018,CK+/S131/010/S131_010_00000001.png,CK+/S131/010/S131_010_00000009.png,CK+/S131/010/S131_010_00000018.png,CK+_S131,0
CK+,S131,006,5,00000001,00000008,00000022,CK+/S131/006/S131_006_00000001.png,CK+/S131/006/S131_006_00000008.png,CK+/S131/006/S131_006_00000022.png,CK+_S131,0
CK+,S131,006,5,00000001,00000009,00000022,CK+/S131/006/S131_006_00000001.png,CK+/S131/006/S131_006_00000009.png,CK+/S131/006/S131_006_00000022.png,CK+_S131,0
CK+,S131,006,5,00000001,00000010,00000022,CK+/S131/006/S131_006_00000001.png,CK+/S131/006/S131_006_00000010.png,CK+/S131/006/S131_006_00000022.png,CK+_S131,0
CK+,S131,001,7,00000001,00000006,00000016,CK+/S131/001/S131_001_00000001.png,CK+/S131/001/S131_001_00000006.png,CK+/S131/001/S131_001_00000016.png,CK+_S131,0
CK+,S131,001,7,00000001,00000007,00000016,CK+/S131/001/S131_001_00000001.png,CK+/S131/001/S131_001_00000007.png,CK+/S131/001/S131_001_00000016.png,CK+_S131,0
CK+,S131,001,7,00000001,00000008,00000016,CK+/S131/001/S131_001_00000001.png,CK+/S131/001/S131_001_00000008.png,CK+/S131/001/S131_001_00000016.png,CK+_S131,0
CK+,S131,003,6,00000001,00000009,00000024,CK+/S131/003/S131_003_00000001.png,CK+/S131/003/S131_003_00000009.png,CK+/S131/003/S131_003_00000024.png,CK+_S131,0
CK+,S131,003,6,00000001,00000010,00000024,CK+/S131/003/S131_003_00000001.png,CK+/S131/003/S131_003_00000010.png,CK+/S131/003/S131_003_00000024.png,CK+_S131,0
CK+,S131,003,6,00000001,00000011,00000024,CK+/S131/003/S131_003_00000001.png,CK+/S131/003/S131_003_00000011.png,CK+/S131/003/S131_003_00000024.png,CK+_S131,0
CK+,S011,006,5,00000001,00000005,00000013,CK+/S011/006/S011_006_00000001.png,CK+/S011/006/S011_006_00000005.png,CK+/S011/006/S011_006_00000013.png,CK+_S011,0
CK+,S011,006,5,00000001,00000006,00000013,CK+/S011/006/S011_006_00000001.png,CK+/S011/006/S011_006_00000006.png,CK+/S011/006/S011_006_00000013.png,CK+_S011,0
CK+,S011,006,5,00000001,00000007,00000013,CK+/S011/006/S011_006_00000001.png,CK+/S011/006/S011_006_00000007.png,CK+/S011/006/S011_006_00000013.png,CK+_S011,0
CK+,S011,001,7,00000001,00000006,00000016,CK+/S011/001/S011_001_00000001.png,CK+/S011/001/S011_001_00000006.png,CK+/S011/001/S011_001_00000016.png,CK+_S011,0
CK+,S011,001,7,00000001,00000007,00000016,CK+/S011/001/S011_001_00000001.png,CK+/S011/001/S011_001_00000007.png,CK+/S011/001/S011_001_00000016.png,CK+_S011,0
CK+,S011,001,7,00000001,00000008,00000016,CK+/S011/001/S011_001_00000001.png,CK+/S011/001/S011_001_00000008.png,CK+/S011/001/S011_001_00000016.png,CK+_S011,0
CK+,S011,003,4,00000001,00000005,00000014,CK+/S011/003/S011_003_00000001.png,CK+/S011/003/S011_003_00000005.png,CK+/S011/003/S011_003_00000014.png,CK+_S011,0
CK+,S011,003,4,00000001,00000006,00000014,CK+/S011/003/S011_003_00000001.png,CK+/S011/003/S011_003_00000006.png,CK+/S011/003/S011_003_00000014.png,CK+_S011,0
CK+,S011,003,4,00000001,00000007,00000014,CK+/S011/003/S011_003_00000001.png,CK+/S011/003/S011_003_00000007.png,CK+/S011/003/S011_003_00000014.png,CK+_S011,0
CK+,S011,005,3,00000001,00000008,00000020,CK+/S011/005/S011_005_00000001.png,CK+/S011/005/S011_005_00000008.png,CK+/S011/005/S011_005_00000020.png,CK+_S011,0
CK+,S011,005,3,00000001,00000009,00000020,CK+/S011/005/S011_005_00000001.png,CK+/S011/005/S011_005_00000009.png,CK+/S011/005/S011_005_00000020.png,CK+_S011,0
CK+,S011,005,3,00000001,00000010,00000020,CK+/S011/005/S011_005_00000001.png,CK+/S011/005/S011_005_00000010.png,CK+/S011/005/S011_005_00000020.png,CK+_S011,0
CK+,S011,002,6,00000001,00000008,00000022,CK+/S011/002/S011_002_00000001.png,CK+/S011/002/S011_002_00000008.png,CK+/S011/002/S011_002_00000022.png,CK+_S011,0
CK+,S011,002,6,00000001,00000009,00000022,CK+/S011/002/S011_002_00000001.png,CK+/S011/002/S011_002_00000009.png,CK+/S011/002/S011_002_00000022.png,CK+_S011,0
CK+,S011,002,6,00000001,00000010,00000022,CK+/S011/002/S011_002_00000001.png,CK+/S011/002/S011_002_00000010.png,CK+/S011/002/S011_002_00000022.png,CK+_S011,0
CK+,S011,004,1,00000001,00000008,00000021,CK+/S011/004/S011_004_00000001.png,CK+/S011/004/S011_004_00000008.png,CK+/S011/004/S011_004_00000021.png,CK+_S011,0
CK+,S011,004,1,00000001,00000009,00000021,CK+/S011/004/S011_004_00000001.png,CK+/S011/004/S011_004_00000009.png,CK+/S011/004/S011_004_00000021.png,CK+_S011,0
CK+,S011,004,1,00000001,00000010,00000021,CK+/S011/004/S011_004_00000001.png,CK+/S011/004/S011_004_00000010.png,CK+/S011/004/S011_004_00000021.png,CK+_S011,0
CK+,S046,001,6,00000001,00000010,00000025,CK+/S046/001/S046_001_00000001.png,CK+/S046/001/S046_001_00000010.png,CK+/S046/001/S046_001_00000025.png,CK+_S046,0
CK+,S046,001,6,00000001,00000011,00000025,CK+/S046/001/S046_001_00000001.png,CK+/S046/001/S046_001_00000011.png,CK+/S046/001/S046_001_00000025.png,CK+_S046,0
CK+,S046,001,6,00000001,00000012,00000025,CK+/S046/001/S046_001_00000001.png,CK+/S046/001/S046_001_00000012.png,CK+/S046/001/S046_001_00000025.png,CK+_S046,0
CK+,S046,003,4,00000001,00000006,00000016,CK+/S046/003/S046_003_00000001.png,CK+/S046/003/S046_003_00000006.png,CK+/S046/003/S046_003_00000016.png,CK+_S046,0
CK+,S046,003,4,00000001,00000007,00000016,CK+/S046/003/S046_003_00000001.png,CK+/S046/003/S046_003_00000007.png,CK+/S046/003/S046_003_00000016.png,CK+_S046,0
CK+,S046,003,4,00000001,00000008,00000016,CK+/S046/003/S046_003_00000001.png,CK+/S046/003/S046_003_00000008.png,CK+/S046/003/S046_003_00000016.png,CK+_S046,0
CK+,S046,002,7,00000001,00000002,00000006,CK+/S046/002/S046_002_00000001.png,CK+/S046/002/S046_002_00000002.png,CK+/S046/002/S046_002_00000006.png,CK+_S046,0
CK+,S046,002,7,00000001,00000003,00000006,CK+/S046/002/S046_002_00000001.png,CK+/S046/002/S046_002_00000003.png,CK+/S046/002/S046_002_00000006.png,CK+_S046,0
CK+,S046,002,7,00000001,00000004,00000006,CK+/S046/002/S046_002_00000001.png,CK+/S046/002/S046_002_00000004.png,CK+/S046/002/S046_002_00000006.png,CK+_S046,0
CK+,S046,004,3,00000001,00000006,00000017,CK+/S046/004/S046_004_00000001.png,CK+/S046/004/S046_004_00000006.png,CK+/S046/004/S046_004_00000017.png,CK+_S046,0
CK+,S046,004,3,00000001,00000007,00000017,CK+/S046/004/S046_004_00000001.png,CK+/S046/004/S046_004_00000007.png,CK+/S046/004/S046_004_00000017.png,CK+_S046,0
CK+,S046,004,3,00000001,00000008,00000017,CK+/S046/004/S046_004_00000001.png,CK+/S046/004/S046_004_00000008.png,CK+/S046/004/S046_004_00000017.png,CK+_S046,0
CK+,S156,002,2,00000001,00000008,00000021,CK+/S156/002/S156_002_00000001.png,CK+/S156/002/S156_002_00000008.png,CK+/S156/002/S156_002_00000021.png,CK+_S156,0
CK+,S156,002,2,00000001,00000009,00000021,CK+/S156/002/S156_002_00000001.png,CK+/S156/002/S156_002_00000009.png,CK+/S156/002/S156_002_00000021.png,CK+_S156,0
CK+,S156,002,2,00000001,00000010,00000021,CK+/S156/002/S156_002_00000001.png,CK+/S156/002/S156_002_00000010.png,CK+/S156/002/S156_002_00000021.png,CK+_S156,0
CK+,S102,003,4,00000001,00000006,00000016,CK+/S102/003/S102_003_00000001.png,CK+/S102/003/S102_003_00000006.png,CK+/S102/003/S102_003_00000016.png,CK+_S102,0
CK+,S102,003,4,00000001,00000007,00000016,CK+/S102/003/S102_003_00000001.png,CK+/S102/003/S102_003_00000007.png,CK+/S102/003/S102_003_00000016.png,CK+_S102,0
CK+,S102,003,4,00000001,00000008,00000016,CK+/S102/003/S102_003_00000001.png,CK+/S102/003/S102_003_00000008.png,CK+/S102/003/S102_003_00000016.png,CK+_S102,0
CK+,S102,002,7,00000001,00000007,00000018,CK+/S102/002/S102_002_00000001.png,CK+/S102/002/S102_002_00000007.png,CK+/S102/002/S102_002_00000018.png,CK+_S102,0
CK+,S102,002,7,00000001,00000008,00000018,CK+/S102/002/S102_002_00000001.png,CK+/S102/002/S102_002_00000008.png,CK+/S102/002/S102_002_00000018.png,CK+_S102,0
CK+,S102,002,7,00000001,00000009,00000018,CK+/S102/002/S102_002_00000001.png,CK+/S102/002/S102_002_00000009.png,CK+/S102/002/S102_002_00000018.png,CK+_S102,0
CK+,S102,009,3,00000001,00000006,00000015,CK+/S102/009/S102_009_00000001.png,CK+/S102/009/S102_009_00000006.png,CK+/S102/009/S102_009_00000015.png,CK+_S102,0
CK+,S102,009,3,00000001,00000007,00000015,CK+/S102/009/S102_009_00000001.png,CK+/S102/009/S102_009_00000007.png,CK+/S102/009/S102_009_00000015.png,CK+_S102,0
CK+,S102,009,3,00000001,00000008,00000015,CK+/S102/009/S102_009_00000001.png,CK+/S102/009/S102_009_00000008.png,CK+/S102/009/S102_009_00000015.png,CK+_S102,0
CK+,S077,006,3,00000001,00000005,00000014,CK+/S077/006/S077_006_00000001.png,CK+/S077/006/S077_006_00000005.png,CK+/S077/006/S077_006_00000014.png,CK+_S077,0
CK+,S077,006,3,00000001,00000006,00000014,CK+/S077/006/S077_006_00000001.png,CK+/S077/006/S077_006_00000006.png,CK+/S077/006/S077_006_00000014.png,CK+_S077,0
CK+,S077,006,3,00000001,00000007,00000014,CK+/S077/006/S077_006_00000001.png,CK+/S077/006/S077_006_00000007.png,CK+/S077/006/S077_006_00000014.png,CK+_S077,0
CK+,S077,001,7,00000001,00000011,00000028,CK+/S077/001/S077_001_00000001.png,CK+/S077/001/S077_001_00000011.png,CK+/S077/001/S077_001_00000028.png,CK+_S077,0
CK+,S077,001,7,00000001,00000012,00000028,CK+/S077/001/S077_001_00000001.png,CK+/S077/001/S077_001_00000012.png,CK+/S077/001/S077_001_00000028.png,CK+_S077,0
CK+,S077,001,7,00000001,00000013,00000028,CK+/S077/001/S077_001_00000001.png,CK+/S077/001/S077_001_00000013.png,CK+/S077/001/S077_001_00000028.png,CK+_S077,0
CK+,S055,006,4,00000001,00000003,00000008,CK+/S055/006/S055_006_00000001.png,CK+/S055/006/S055_006_00000003.png,CK+/S055/006/S055_006_00000008.png,CK+_S055,0
CK+,S055,006,4,00000001,00000004,00000008,CK+/S055/006/S055_006_00000001.png,CK+/S055/006/S055_006_00000004.png,CK+/S055/006/S055_006_00000008.png,CK+_S055,0
CK+,S055,006,4,00000001,00000005,00000008,CK+/S055/006/S055_006_00000001.png,CK+/S055/006/S055_006_00000005.png,CK+/S055/006/S055_006_00000008.png,CK+_S055,0
CK+,S055,001,7,00000001,00000004,00000012,CK+/S055/001/S055_001_00000001.png,CK+/S055/001/S055_001_00000004.png,CK+/S055/001/S055_001_00000012.png,CK+_S055,0
CK+,S055,001,7,00000001,00000005,00000012,CK+/S055/001/S055_001_00000001.png,CK+/S055/001/S055_001_00000005.png,CK+/S055/001/S055_001_00000012.png,CK+_S055,0
CK+,S055,001,7,00000001,00000006,00000012,CK+/S055/001/S055_001_00000001.png,CK+/S055/001/S055_001_00000006.png,CK+/S055/001/S055_001_00000012.png,CK+_S055,0
CK+,S055,003,3,00000001,00000003,00000009,CK+/S055/003/S055_003_00000001.png,CK+/S055/003/S055_003_00000003.png,CK+/S055/003/S055_003_00000009.png,CK+_S055,0
