data,subject,clip,label,onset_frame,apex_frame,offset_frame,onset_frame_path,apex_frame_path,offset_frame_path,data_sub
smic,1,s1_po_01,1,701843,701859,701865,smic/HS_long/SMIC_HS_E/s01/s1_po_01/reg_image701843.jpg,smic/HS_long/SMIC_HS_E/s01/s1_po_01/reg_image701859.jpg,smic/HS_long/SMIC_HS_E/s01/s1_po_01/reg_image701865.jpg,smic_1
smic,1,s1_po_01,1,701843,701861,701865,smic/HS_long/SMIC_HS_E/s01/s1_po_01/reg_image701843.jpg,smic/HS_long/SMIC_HS_E/s01/s1_po_01/reg_image701861.jpg,smic/HS_long/SMIC_HS_E/s01/s1_po_01/reg_image701865.jpg,smic_1
smic,1,s1_po_01,1,701843,701862,701865,smic/HS_long/SMIC_HS_E/s01/s1_po_01/reg_image701843.jpg,smic/HS_long/SMIC_HS_E/s01/s1_po_01/reg_image701862.jpg,smic/HS_long/SMIC_HS_E/s01/s1_po_01/reg_image701865.jpg,smic_1
smic,1,s1_po_02,1,702609,702610,702638,smic/HS_long/SMIC_HS_E/s01/s1_po_02/reg_image702609.jpg,smic/HS_long/SMIC_HS_E/s01/s1_po_02/reg_image702610.jpg,smic/HS_long/SMIC_HS_E/s01/s1_po_02/reg_image702638.jpg,smic_1
smic,1,s1_po_02,1,702609,702611,702638,smic/HS_long/SMIC_HS_E/s01/s1_po_02/reg_image702609.jpg,smic/HS_long/SMIC_HS_E/s01/s1_po_02/reg_image702611.jpg,smic/HS_long/SMIC_HS_E/s01/s1_po_02/reg_image702638.jpg,smic_1
smic,1,s1_po_02,1,702609,702613,702638,smic/HS_long/SMIC_HS_E/s01/s1_po_02/reg_image702609.jpg,smic/HS_long/SMIC_HS_E/s01/s1_po_02/reg_image702613.jpg,smic/HS_long/SMIC_HS_E/s01/s1_po_02/reg_image702638.jpg,smic_1
smic,1,s1_po_02,1,702609,702614,702638,smic/HS_long/SMIC_HS_E/s01/s1_po_02/reg_image702609.jpg,smic/HS_long/SMIC_HS_E/s01/s1_po_02/reg_image702614.jpg,smic/HS_long/SMIC_HS_E/s01/s1_po_02/reg_image702638.jpg,smic_1
smic,1,s1_sur_01,2,549990,550005,550022,smic/HS_long/SMIC_HS_E/s01/s1_sur_01/reg_image549990.jpg,smic/HS_long/SMIC_HS_E/s01/s1_sur_01/reg_image550005.jpg,smic/HS_long/SMIC_HS_E/s01/s1_sur_01/reg_image550022.jpg,smic_1
smic,1,s1_sur_01,2,549990,550006,550022,smic/HS_long/SMIC_HS_E/s01/s1_sur_01/reg_image549990.jpg,smic/HS_long/SMIC_HS_E/s01/s1_sur_01/reg_image550006.jpg,smic/HS_long/SMIC_HS_E/s01/s1_sur_01/reg_image550022.jpg,smic_1
smic,1,s1_sur_01,2,549990,550008,550022,smic/HS_long/SMIC_HS_E/s01/s1_sur_01/reg_image549990.jpg,smic/HS_long/SMIC_HS_E/s01/s1_sur_01/reg_image550008.jpg,smic/HS_long/SMIC_HS_E/s01/s1_sur_01/reg_image550022.jpg,smic_1
smic,1,s1_sur_01,2,549990,550009,550022,smic/HS_long/SMIC_HS_E/s01/s1_sur_01/reg_image549990.jpg,smic/HS_long/SMIC_HS_E/s01/s1_sur_01/reg_image550009.jpg,smic/HS_long/SMIC_HS_E/s01/s1_sur_01/reg_image550022.jpg,smic_1
smic,2,s2_po_01,1,76518,76534,76546,smic/HS_long/SMIC_HS_E/s02/s2_po_01/reg_image076518.jpg,smic/HS_long/SMIC_HS_E/s02/s2_po_01/reg_image076534.jpg,smic/HS_long/SMIC_HS_E/s02/s2_po_01/reg_image076546.jpg,smic_2
smic,2,s2_po_01,1,76518,76535,76546,smic/HS_long/SMIC_HS_E/s02/s2_po_01/reg_image076518.jpg,smic/HS_long/SMIC_HS_E/s02/s2_po_01/reg_image076535.jpg,smic/HS_long/SMIC_HS_E/s02/s2_po_01/reg_image076546.jpg,smic_2
smic,2,s2_po_01,1,76518,76537,76546,smic/HS_long/SMIC_HS_E/s02/s2_po_01/reg_image076518.jpg,smic/HS_long/SMIC_HS_E/s02/s2_po_01/reg_image076537.jpg,smic/HS_long/SMIC_HS_E/s02/s2_po_01/reg_image076546.jpg,smic_2
smic,2,s2_po_01,1,76518,76538,76546,smic/HS_long/SMIC_HS_E/s02/s2_po_01/reg_image076518.jpg,smic/HS_long/SMIC_HS_E/s02/s2_po_01/reg_image076538.jpg,smic/HS_long/SMIC_HS_E/s02/s2_po_01/reg_image076546.jpg,smic_2
smic,2,s2_sur_01,2,90868,90876,90894,smic/HS_long/SMIC_HS_E/s02/s2_sur_01/reg_image090868.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_01/reg_image090876.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_01/reg_image090894.jpg,smic_2
smic,2,s2_sur_01,2,90868,90877,90894,smic/HS_long/SMIC_HS_E/s02/s2_sur_01/reg_image090868.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_01/reg_image090877.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_01/reg_image090894.jpg,smic_2
smic,2,s2_sur_01,2,90868,90879,90894,smic/HS_long/SMIC_HS_E/s02/s2_sur_01/reg_image090868.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_01/reg_image090879.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_01/reg_image090894.jpg,smic_2
smic,2,s2_sur_01,2,90868,90880,90894,smic/HS_long/SMIC_HS_E/s02/s2_sur_01/reg_image090868.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_01/reg_image090880.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_01/reg_image090894.jpg,smic_2
smic,2,s2_sur_02,2,106180,106211,106214,smic/HS_long/SMIC_HS_E/s02/s2_sur_02/reg_image106180.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_02/reg_image106211.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_02/reg_image106214.jpg,smic_2
smic,2,s2_sur_02,2,106180,106212,106214,smic/HS_long/SMIC_HS_E/s02/s2_sur_02/reg_image106180.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_02/reg_image106212.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_02/reg_image106214.jpg,smic_2
smic,2,s2_sur_02,2,106180,106214,106214,smic/HS_long/SMIC_HS_E/s02/s2_sur_02/reg_image106180.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_02/reg_image106214.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_02/reg_image106214.jpg,smic_2
smic,2,s2_sur_03,2,112010,112025,112050,smic/HS_long/SMIC_HS_E/s02/s2_sur_03/reg_image112010.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_03/reg_image112025.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_03/reg_image112050.jpg,smic_2
smic,2,s2_sur_03,2,112010,112026,112050,smic/HS_long/SMIC_HS_E/s02/s2_sur_03/reg_image112010.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_03/reg_image112026.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_03/reg_image112050.jpg,smic_2
smic,2,s2_sur_03,2,112010,112028,112050,smic/HS_long/SMIC_HS_E/s02/s2_sur_03/reg_image112010.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_03/reg_image112028.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_03/reg_image112050.jpg,smic_2
smic,2,s2_sur_03,2,112010,112029,112050,smic/HS_long/SMIC_HS_E/s02/s2_sur_03/reg_image112010.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_03/reg_image112029.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_03/reg_image112050.jpg,smic_2
smic,2,s2_sur_04,2,131313,131328,131347,smic/HS_long/SMIC_HS_E/s02/s2_sur_04/reg_image131313.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_04/reg_image131328.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_04/reg_image131347.jpg,smic_2
smic,2,s2_sur_04,2,131313,131329,131347,smic/HS_long/SMIC_HS_E/s02/s2_sur_04/reg_image131313.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_04/reg_image131329.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_04/reg_image131347.jpg,smic_2
smic,2,s2_sur_04,2,131313,131331,131347,smic/HS_long/SMIC_HS_E/s02/s2_sur_04/reg_image131313.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_04/reg_image131331.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_04/reg_image131347.jpg,smic_2
smic,2,s2_sur_04,2,131313,131332,131347,smic/HS_long/SMIC_HS_E/s02/s2_sur_04/reg_image131313.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_04/reg_image131332.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_04/reg_image131347.jpg,smic_2
smic,3,s3_ne_01,0,257900,257911,257925,smic/HS_long/SMIC_HS_E/s03/s3_ne_01/reg_image257900.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_01/reg_image257911.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_01/reg_image257925.jpg,smic_3
smic,3,s3_ne_01,0,257900,257912,257925,smic/HS_long/SMIC_HS_E/s03/s3_ne_01/reg_image257900.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_01/reg_image257912.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_01/reg_image257925.jpg,smic_3
smic,3,s3_ne_01,0,257900,257914,257925,smic/HS_long/SMIC_HS_E/s03/s3_ne_01/reg_image257900.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_01/reg_image257914.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_01/reg_image257925.jpg,smic_3
smic,3,s3_ne_01,0,257900,257915,257925,smic/HS_long/SMIC_HS_E/s03/s3_ne_01/reg_image257900.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_01/reg_image257915.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_01/reg_image257925.jpg,smic_3
smic,3,s3_ne_02,0,302330,302338,302356,smic/HS_long/SMIC_HS_E/s03/s3_ne_02/reg_image302330.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_02/reg_image302338.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_02/reg_image302356.jpg,smic_3
smic,3,s3_ne_02,0,302330,302339,302356,smic/HS_long/SMIC_HS_E/s03/s3_ne_02/reg_image302330.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_02/reg_image302339.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_02/reg_image302356.jpg,smic_3
smic,3,s3_ne_02,0,302330,302341,302356,smic/HS_long/SMIC_HS_E/s03/s3_ne_02/reg_image302330.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_02/reg_image302341.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_02/reg_image302356.jpg,smic_3
smic,3,s3_ne_02,0,302330,302342,302356,smic/HS_long/SMIC_HS_E/s03/s3_ne_02/reg_image302330.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_02/reg_image302342.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_02/reg_image302356.jpg,smic_3
smic,3,s3_ne_04,0,303090,303099,303110,smic/HS_long/SMIC_HS_E/s03/s3_ne_04/reg_image303090.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_04/reg_image303099.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_04/reg_image303110.jpg,smic_3
smic,3,s3_ne_04,0,303090,303100,303110,smic/HS_long/SMIC_HS_E/s03/s3_ne_04/reg_image303090.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_04/reg_image303100.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_04/reg_image303110.jpg,smic_3
smic,3,s3_ne_04,0,303090,303102,303110,smic/HS_long/SMIC_HS_E/s03/s3_ne_04/reg_image303090.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_04/reg_image303102.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_04/reg_image303110.jpg,smic_3
smic,3,s3_ne_04,0,303090,303103,303110,smic/HS_long/SMIC_HS_E/s03/s3_ne_04/reg_image303090.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_04/reg_image303103.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_04/reg_image303110.jpg,smic_3
smic,3,s3_ne_05,0,304365,304374,304390,smic/HS_long/SMIC_HS_E/s03/s3_ne_05/reg_image304365.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_05/reg_image304374.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_05/reg_image304390.jpg,smic_3
smic,3,s3_ne_05,0,304365,304375,304390,smic/HS_long/SMIC_HS_E/s03/s3_ne_05/reg_image304365.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_05/reg_image304375.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_05/reg_image304390.jpg,smic_3
smic,3,s3_ne_05,0,304365,304377,304390,smic/HS_long/SMIC_HS_E/s03/s3_ne_05/reg_image304365.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_05/reg_image304377.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_05/reg_image304390.jpg,smic_3
smic,3,s3_ne_05,0,304365,304378,304390,smic/HS_long/SMIC_HS_E/s03/s3_ne_05/reg_image304365.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_05/reg_image304378.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_05/reg_image304390.jpg,smic_3
smic,3,s3_ne_06,0,304979,304994,305020,smic/HS_long/SMIC_HS_E/s03/s3_ne_06/reg_image304979.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_06/reg_image304994.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_06/reg_image305020.jpg,smic_3
smic,3,s3_ne_06,0,304979,304995,305020,smic/HS_long/SMIC_HS_E/s03/s3_ne_06/reg_image304979.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_06/reg_image304995.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_06/reg_image305020.jpg,smic_3
smic,3,s3_ne_06,0,304979,304997,305020,smic/HS_long/SMIC_HS_E/s03/s3_ne_06/reg_image304979.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_06/reg_image304997.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_06/reg_image305020.jpg,smic_3
smic,3,s3_ne_06,0,304979,304998,305020,smic/HS_long/SMIC_HS_E/s03/s3_ne_06/reg_image304979.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_06/reg_image304998.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_06/reg_image305020.jpg,smic_3
smic,3,s3_ne_07,0,307920,307931,307950,smic/HS_long/SMIC_HS_E/s03/s3_ne_07/reg_image307920.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_07/reg_image307931.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_07/reg_image307950.jpg,smic_3
smic,3,s3_ne_07,0,307920,307932,307950,smic/HS_long/SMIC_HS_E/s03/s3_ne_07/reg_image307920.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_07/reg_image307932.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_07/reg_image307950.jpg,smic_3
smic,3,s3_ne_07,0,307920,307934,307950,smic/HS_long/SMIC_HS_E/s03/s3_ne_07/reg_image307920.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_07/reg_image307934.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_07/reg_image307950.jpg,smic_3
smic,3,s3_ne_07,0,307920,307935,307950,smic/HS_long/SMIC_HS_E/s03/s3_ne_07/reg_image307920.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_07/reg_image307935.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_07/reg_image307950.jpg,smic_3
smic,3,s3_ne_08,0,325380,325410,325420,smic/HS_long/SMIC_HS_E/s03/s3_ne_08/reg_image325380.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_08/reg_image325410.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_08/reg_image325420.jpg,smic_3
smic,3,s3_ne_08,0,325380,325411,325420,smic/HS_long/SMIC_HS_E/s03/s3_ne_08/reg_image325380.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_08/reg_image325411.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_08/reg_image325420.jpg,smic_3
smic,3,s3_ne_08,0,325380,325413,325420,smic/HS_long/SMIC_HS_E/s03/s3_ne_08/reg_image325380.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_08/reg_image325413.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_08/reg_image325420.jpg,smic_3
smic,3,s3_ne_08,0,325380,325414,325420,smic/HS_long/SMIC_HS_E/s03/s3_ne_08/reg_image325380.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_08/reg_image325414.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_08/reg_image325420.jpg,smic_3
smic,3,s3_ne_09,0,357430,357447,357450,smic/HS_long/SMIC_HS_E/s03/s3_ne_09/reg_image357430.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_09/reg_image357447.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_09/reg_image357450.jpg,smic_3
smic,3,s3_ne_09,0,357430,357448,357450,smic/HS_long/SMIC_HS_E/s03/s3_ne_09/reg_image357430.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_09/reg_image357448.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_09/reg_image357450.jpg,smic_3
smic,3,s3_ne_09,0,357430,357450,357450,smic/HS_long/SMIC_HS_E/s03/s3_ne_09/reg_image357430.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_09/reg_image357450.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_09/reg_image357450.jpg,smic_3
smic,3,s3_ne_10,0,358085,358096,358115,smic/HS_long/SMIC_HS_E/s03/s3_ne_10/reg_image358085.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_10/reg_image358096.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_10/reg_image358115.jpg,smic_3
smic,3,s3_ne_10,0,358085,358097,358115,smic/HS_long/SMIC_HS_E/s03/s3_ne_10/reg_image358085.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_10/reg_image358097.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_10/reg_image358115.jpg,smic_3
smic,3,s3_ne_10,0,358085,358099,358115,smic/HS_long/SMIC_HS_E/s03/s3_ne_10/reg_image358085.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_10/reg_image358099.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_10/reg_image358115.jpg,smic_3
smic,3,s3_ne_10,0,358085,358100,358115,smic/HS_long/SMIC_HS_E/s03/s3_ne_10/reg_image358085.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_10/reg_image358100.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_10/reg_image358115.jpg,smic_3
smic,3,s3_ne_11,0,362132,362146,362157,smic/HS_long/SMIC_HS_E/s03/s3_ne_11/reg_image362132.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_11/reg_image362146.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_11/reg_image362157.jpg,smic_3
smic,3,s3_ne_11,0,362132,362147,362157,smic/HS_long/SMIC_HS_E/s03/s3_ne_11/reg_image362132.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_11/reg_image362147.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_11/reg_image362157.jpg,smic_3
smic,3,s3_ne_11,0,362132,362149,362157,smic/HS_long/SMIC_HS_E/s03/s3_ne_11/reg_image362132.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_11/reg_image362149.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_11/reg_image362157.jpg,smic_3
smic,3,s3_ne_11,0,362132,362150,362157,smic/HS_long/SMIC_HS_E/s03/s3_ne_11/reg_image362132.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_11/reg_image362150.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_11/reg_image362157.jpg,smic_3
smic,3,s3_ne_12,0,365106,365113,365128,smic/HS_long/SMIC_HS_E/s03/s3_ne_12/reg_image365106.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_12/reg_image365113.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_12/reg_image365128.jpg,smic_3
smic,3,s3_ne_12,0,365106,365114,365128,smic/HS_long/SMIC_HS_E/s03/s3_ne_12/reg_image365106.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_12/reg_image365114.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_12/reg_image365128.jpg,smic_3
smic,3,s3_ne_12,0,365106,365116,365128,smic/HS_long/SMIC_HS_E/s03/s3_ne_12/reg_image365106.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_12/reg_image365116.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_12/reg_image365128.jpg,smic_3
smic,3,s3_ne_12,0,365106,365117,365128,smic/HS_long/SMIC_HS_E/s03/s3_ne_12/reg_image365106.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_12/reg_image365117.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_12/reg_image365128.jpg,smic_3
smic,3,s3_ne_13,0,388781,388793,388811,smic/HS_long/SMIC_HS_E/s03/s3_ne_13/reg_image388781.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_13/reg_image388793.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_13/reg_image388811.jpg,smic_3
smic,3,s3_ne_13,0,388781,388794,388811,smic/HS_long/SMIC_HS_E/s03/s3_ne_13/reg_image388781.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_13/reg_image388794.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_13/reg_image388811.jpg,smic_3
smic,3,s3_ne_13,0,388781,388796,388811,smic/HS_long/SMIC_HS_E/s03/s3_ne_13/reg_image388781.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_13/reg_image388796.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_13/reg_image388811.jpg,smic_3
smic,3,s3_ne_13,0,388781,388797,388811,smic/HS_long/SMIC_HS_E/s03/s3_ne_13/reg_image388781.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_13/reg_image388797.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_13/reg_image388811.jpg,smic_3
smic,3,s3_ne_14,0,401504,401518,401533,smic/HS_long/SMIC_HS_E/s03/s3_ne_14/reg_image401504.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_14/reg_image401518.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_14/reg_image401533.jpg,smic_3
smic,3,s3_ne_14,0,401504,401519,401533,smic/HS_long/SMIC_HS_E/s03/s3_ne_14/reg_image401504.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_14/reg_image401519.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_14/reg_image401533.jpg,smic_3
smic,3,s3_ne_14,0,401504,401521,401533,smic/HS_long/SMIC_HS_E/s03/s3_ne_14/reg_image401504.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_14/reg_image401521.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_14/reg_image401533.jpg,smic_3
smic,3,s3_ne_14,0,401504,401522,401533,smic/HS_long/SMIC_HS_E/s03/s3_ne_14/reg_image401504.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_14/reg_image401522.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_14/reg_image401533.jpg,smic_3
smic,3,s3_ne_15,0,406314,406325,406348,smic/HS_long/SMIC_HS_E/s03/s3_ne_15/reg_image406314.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_15/reg_image406325.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_15/reg_image406348.jpg,smic_3
smic,3,s3_ne_15,0,406314,406326,406348,smic/HS_long/SMIC_HS_E/s03/s3_ne_15/reg_image406314.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_15/reg_image406326.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_15/reg_image406348.jpg,smic_3
smic,3,s3_ne_15,0,406314,406328,406348,smic/HS_long/SMIC_HS_E/s03/s3_ne_15/reg_image406314.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_15/reg_image406328.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_15/reg_image406348.jpg,smic_3
smic,3,s3_ne_15,0,406314,406329,406348,smic/HS_long/SMIC_HS_E/s03/s3_ne_15/reg_image406314.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_15/reg_image406329.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_15/reg_image406348.jpg,smic_3
smic,3,s3_ne_16,0,409046,409050,409062,smic/HS_long/SMIC_HS_E/s03/s3_ne_16/reg_image409046.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_16/reg_image409050.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_16/reg_image409062.jpg,smic_3
smic,3,s3_ne_16,0,409046,409051,409062,smic/HS_long/SMIC_HS_E/s03/s3_ne_16/reg_image409046.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_16/reg_image409051.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_16/reg_image409062.jpg,smic_3
smic,3,s3_ne_16,0,409046,409053,409062,smic/HS_long/SMIC_HS_E/s03/s3_ne_16/reg_image409046.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_16/reg_image409053.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_16/reg_image409062.jpg,smic_3
smic,3,s3_ne_16,0,409046,409054,409062,smic/HS_long/SMIC_HS_E/s03/s3_ne_16/reg_image409046.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_16/reg_image409054.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_16/reg_image409062.jpg,smic_3
smic,3,s3_ne_17,0,425101,425114,425134,smic/HS_long/SMIC_HS_E/s03/s3_ne_17/reg_image425101.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_17/reg_image425114.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_17/reg_image425134.jpg,smic_3
smic,3,s3_ne_17,0,425101,425115,425134,smic/HS_long/SMIC_HS_E/s03/s3_ne_17/reg_image425101.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_17/reg_image425115.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_17/reg_image425134.jpg,smic_3
smic,3,s3_ne_17,0,425101,425117,425134,smic/HS_long/SMIC_HS_E/s03/s3_ne_17/reg_image425101.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_17/reg_image425117.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_17/reg_image425134.jpg,smic_3
smic,3,s3_ne_17,0,425101,425118,425134,smic/HS_long/SMIC_HS_E/s03/s3_ne_17/reg_image425101.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_17/reg_image425118.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_17/reg_image425134.jpg,smic_3
